,english,french,translation
240,"TC published Commercial and Business Aviation Advisory Circular 0247 providing guidance and recommendations to operators for stall recovery training and checking, with the goal of ensuring that flight crews recognize early indications of an approach to a stall and apply the appropriate recovery actions to prevent an aeroplane from entering a stall or upset.","La compagnie a modifié son programme d’assurance de la qualité afin d’assurer une surveillance plus étroite de toutes les opérations de maintenance que ce qui était permis avec l’ancien programme; a mis en œuvre un processus de discussions régulières sur le contrôle des procédés; a mis en œuvre un processus de vérification du débattement complet des commandes avant démontage; a mis en œuvre une formation additionnelle en facteurs humains, entraînant une amélioration du signalement des problèmes potentiels; et a commencé à mettre en œuvre un système de gestion de la sécurité.","17/01/2020
[FR] - Translate: TC published Advisory Circular 0246, which provides guidance and recommendations to operators for stall recovery training and checking, with the goal of ensuring that flight crews recognize early indications of an approach to a stall and apply the appropriate recovery actions to prevent an aeroplane from entering a stall or upset. : 17/01/2020
[EN] - Translate: TC published Advisory Circular 0246, which provides guidance and recommendations to operators for stall recovery training and checking, with the goal of ensuring that flight crews recognize early indications of an approach to a stall and apply the appropriate recovery actions to prevent an aeroplane from"
241,"Following a power loss and collision with terrain investigation (A05O0125), the aircraft kit manufacturer posted aircraft information to the technical website used by international owners describing the dangers of using a particular stick grip to actuate trim and flaps.","Après le début d’une enquête sur le déclenchement d’un vibreur de manche à haute altitude (A05W0109), Bombardier Aérospatiale a publié un message à l’intention de tous les exploitants des versions CRJ705/900 du CL-65, dans lequel il a recommandé de n’effectuer aucun vol à une vitesse inférieure à la vitesse de traînée minimale, telle que définie dans la section des renseignement généraux sur la vitesse du manuel de planification de vol et de conduite de vol en croisière de ce type d’avion.",2014-04-17: 07:59: 2014-04-17: 07:59: 151071: 151071: 151071: 2014-04-17: 07:59: 151071: 151071: 151071: 2014-04-17: 07:59: 151071: 
242,"As a result of TSB investigation A05O0147 (collision with water), the TSB determined that the pilot was able to manoeuvre into the right seat after the aircraft became inverted, but was unable to exit the aircraft.",La compagnie Air Canada Jazz a introduit un programme de formation en neuf modules intitulé « High Altitude and High Speed Training » (formation au vol à haute altitude et à grande vitesse) à l’intention des pilotes de CRJ705.,"1. The TSB determined that the pilot was able to manoeuvre into the right seat after the aircraft became inverted, but was unable to exit the aircraft.
[EN] - Translate: As a result of TSB investigation A05O0147 (collision with water), the TSB determined that the pilot was able to manoeuvre into the right seat after the aircraft became inverted, but was unable to exit the aircraft. : 1. The TSB determined that the pilot was able to manoeuvre into the right seat after the aircraft became inverted, but was"
243,"TC undertook a risk assessment, ""Egress from Submerged Floatplanes,"" to identify the risks related to egress from submerged seaplanes and to identify the most effective means of mitigating those risks.",Transports Canada a publié la Circulaire d’information de l’Aviation commerciale et d’affaires 0247.,"2013-02-28 2013-03-01
[EN] - Translate: TC undertook a risk assessment, ""Egress from Submerged Floatplanes,"" to identify the risks related to egress from submerged seaplanes and to identify the most effective means of mitigating those risks. : 2013-02-28 2013-03-01
[FR] - Translate: TC undertook a risk assessment, ""Egress"
244,"Following the investigation into a helicopter in-flight break-up (A05P0269), Columbia Helicopters Incorporated advised all Boeing 107 helicopter crews of the recurrent procedures to check the operation and serviceability of the speed trim actuator switches.","Cette circulaire fournit des lignes directrices et des recommandations aux exploitants sur la formation aux techniques de sortie de décrochage et sur le contrôle de compétence, dans le but de s’assurer que les équipages de conduite sont en mesure de reconnaître les signes précurseurs d’un décrochage imminent et d’appliquer les mesures de redressement appropriées afin d’éviter un décrochage ou une perte d’altitude de l’avion.","21/02/2019
[EN] - Translate: Following the investigation into a helicopter in-flight break-up (A05P0269), Columbia Helicopters Incorporated advised all Boeing 107 helicopter crews of the recurrent procedures to check the operation and serviceability of the speed trim actuator switches. : 21/02/2019
[FR] - Translate: Following the investigation into a helicopter in-flight break-up (A05P0269), Columbia Helicopters Incorporated advised all Boeing 107 helicopter crews of the rec"
245,"Boeing Aerospace Support–Philadelphia issued Service Bulletin 107-67-1001, requesting that all operators of Model 107 helicopters (BV and KV) and 107 derivatives inspect and functionally test the longitudinal cyclic trim actuator limit switches.","À la suite d’une enquête sur une perte de puissance et collision avec le relief (A05O0125), le fabricant des trousses de construction de l’appareil a diffusé de l’information relative aux dangers liés à l’utilisation de la poignée de manche pour actionner la compensation et les volets dans le site Web d’information technique utilisé par les propriétaires internationaux.","107-67-1001
[EN] - Translate: Boeing Aerospace Support–Philadelphia issued Service Bulletin 107-67-1001, requesting that all operators of Model 107 helicopters (BV and KV) and 107 derivatives inspect and functionally test the longitudinal cyclic trim actuator limit switches.
[FR] - Translate: Boeing Aerospace Support–Philadelphia issued Service Bulletin 107-67-1001, requesting that all operators of Model 107 helicopters (BV and KV) and 107 derivatives inspect and functionally test the longitudinal cyclic"
246,Boeing recommended that this test be accomplished before the next flight and before each subsequent flight until further notice.,"Par suite de l’enquête A05O0147 du BST (collision avec un plan d’eau), le BST a déterminé que le pilote a réussi à se déplacer en place droite après que l’avion a chaviré, mais n’est pas arrivé à évacuer l’avion.","1. Boeing recommended that this test be accomplished before the next flight and before each subsequent flight until further notice.
[FR] - Translate: Boeing recommended that this test be accomplished before the next flight and before each subsequent flight until further notice.</s>"
247,Page 47,"Boeing Aerospace Support–Philadelphia a publié le bulletin de service 107-67-1001, demandant que tous les exploitants des hélicoptères de modèle 107 (BV et KV) et des versions dérivées du 107 inspectent et testent le fonctionnement des contacts de fin de course de l’actionneur de compensation longitudinale de pas cyclique.",1498234567891011121314151617
248,"Reporting to the Executive Director, the Communications Division ensures that communications are integrated into all phases of program planning, development, implementation and management.","Ils contribuent aussi à la réalisation de cet objectif en établissant des alliances stratégiques avec des intervenants, des groupes de clients et des agents de changement, et en communiquant des messages importants sur la sécurité par l’entremise d’activités de sensibilisation auprès des intervenants.","3.
[EN] - Translate: Reporting to the Executive Director, the Communications Division ensures that communications are integrated into all phases of program planning, development, implementation and management. : 3.
[FR] - Translate: Reporting to the Executive Director, the Communications Division ensures that communications are integrated into all phases of program planning, development, implementation and"
249,The Board also contributes to the communication of key safety messages through focused stakeholder outreach activities.,"au directeur exécutif, s’assure que les communications sont intégrées dans toutes les étapes de la planification, de l’élaboration, de la mise en œuvre et de la gestion des programmes.","2016-05-10 2016-05-10
Translate: The Board also contributes to the communication of key safety messages through focused stakeholder outreach activities.
The Board also contributes to the communication of key safety messages through focused stake"
